"","type","country","category","a","sigma","value","date"
"3471","NEWS","Yemen","Protest",0.837603263685148,0.386997102306415,0.670285746862787,2012-09-01
"3472","NEWS","Bahrain","Stopwords 1",0.917865130324458,0.144981779315979,0.265858046550283,2012-09-01
"3473","NEWS","Egypt","Stopwords 1",0.917865130324458,0.120981193066987,-0.145482267050839,2012-09-01
"3474","NEWS","Iran","Stopwords 1",0.917865130324458,0.0645056319473057,-0.173741175516187,2012-09-01
"3475","NEWS","Iraq","Stopwords 1",0.917865130324458,0.0675302402805219,0.288645593490826,2012-09-01
"3476","NEWS","Jordan","Stopwords 1",0.917865130324458,0.113875096143191,0.0594541373663505,2012-09-01
"3477","NEWS","Kuwait","Stopwords 1",0.917865130324458,0.138522410069736,0.067645830708995,2012-09-01
"3478","NEWS","Lebanon","Stopwords 1",0.917865130324458,0.10719636527604,-0.270208834251967,2012-09-01
"3479","NEWS","Libya","Stopwords 1",0.917865130324458,0.213091079834951,-0.303786614005641,2012-09-01
"3480","NEWS","Saudi Arabia","Stopwords 1",0.917865130324458,0.0799690120566378,0.353200359154073,2012-09-01
"3481","NEWS","Syria","Stopwords 1",0.917865130324458,0.0958353492581404,-0.345069457807145,2012-09-01
"3482","NEWS","Tunisia","Stopwords 1",0.917865130324458,0.0963665140439967,-0.109449216076394,2012-09-01
"3483","NEWS","UAE","Stopwords 1",0.917865130324458,0.176609741212696,0.977658082866937,2012-09-01
"3484","NEWS","Yemen","Stopwords 1",0.917865130324458,0.173861323750136,-0.553038162478779,2012-09-01
"3485","NEWS","Bahrain","Stopwords 2",0.875038550637586,0.140079376363746,0.195807950656263,2012-09-01
"3486","NEWS","Egypt","Stopwords 2",0.875038550637586,0.160306781379672,-0.223087229828854,2012-09-01
"3487","NEWS","Iran","Stopwords 2",0.875038550637586,0.1231990538804,-0.159141444725739,2012-09-01
"3488","NEWS","Iraq","Stopwords 2",0.875038550637586,0.0804506120504729,0.0665177595304691,2012-09-01
"3489","NEWS","Jordan","Stopwords 2",0.875038550637586,0.0620525989710767,-0.0713643501286462,2012-09-01
"3490","NEWS","Kuwait","Stopwords 2",0.875038550637586,0.2155586835876,0.857064543736564,2012-09-01
"3491","NEWS","Lebanon","Stopwords 2",0.875038550637586,0.117197019691686,-0.219653842042793,2012-09-01
"3492","NEWS","Libya","Stopwords 2",0.875038550637586,0.185734586565946,-0.380808658085601,2012-09-01
"3493","NEWS","Saudi Arabia","Stopwords 2",0.875038550637586,0.0890087460385307,0.266896792522128,2012-09-01
"3494","NEWS","Syria","Stopwords 2",0.875038550637586,0.136535555674056,-0.0979115772617788,2012-09-01
"3495","NEWS","Tunisia","Stopwords 2",0.875038550637586,0.144792570158637,-0.337217330771715,2012-09-01
"3496","NEWS","UAE","Stopwords 2",0.875038550637586,0.230699504307997,0.927662998797721,2012-09-01
"3497","NEWS","Yemen","Stopwords 2",0.875038550637586,0.232111226452608,-0.731778835827339,2012-09-01
"3498","NEWS","Bahrain","Stopwords 3",0.884069092013029,0.0933971262483407,-0.0984502690672348,2012-09-01
"3499","NEWS","Egypt","Stopwords 3",0.884069092013029,0.143027684034285,-0.153160722760349,2012-09-01
"3500","NEWS","Iran","Stopwords 3",0.884069092013029,0.0931776929130566,-0.16501111635611,2012-09-01
"3501","NEWS","Iraq","Stopwords 3",0.884069092013029,0.0949705325332864,0.144269788428992,2012-09-01
"3502","NEWS","Jordan","Stopwords 3",0.884069092013029,0.0943585136421807,-0.0677015520465414,2012-09-01
"3503","NEWS","Kuwait","Stopwords 3",0.884069092013029,0.12784928232508,-0.41758877065721,2012-09-01
"3504","NEWS","Lebanon","Stopwords 3",0.884069092013029,0.0849655226414276,-0.0134619199716789,2012-09-01
"3505","NEWS","Libya","Stopwords 3",0.884069092013029,0.115307873673785,-0.0820216884306501,2012-09-01
"3506","NEWS","Saudi Arabia","Stopwords 3",0.884069092013029,0.103502881204375,0.0307263143809732,2012-09-01
"3507","NEWS","Syria","Stopwords 3",0.884069092013029,0.104823101799679,-0.283849183103028,2012-09-01
"3508","NEWS","Tunisia","Stopwords 3",0.884069092013029,0.144770662149909,-0.0842539722165817,2012-09-01
"3509","NEWS","UAE","Stopwords 3",0.884069092013029,0.196994187241779,0.910845051817028,2012-09-01
"3510","NEWS","Yemen","Stopwords 3",0.884069092013029,0.202190618207199,-0.26217056665851,2012-09-01
"3511","NEWS","Bahrain","Terrorist Orgs",0.846018408982431,0.0900005692530045,-0.0367971381033737,2012-09-01
"3512","NEWS","Egypt","Terrorist Orgs",0.846018408982431,0.169607087257028,0.051335642653998,2012-09-01
"3513","NEWS","Iran","Terrorist Orgs",0.846018408982431,0.0713608544910896,-0.153586669888227,2012-09-01
"3514","NEWS","Iraq","Terrorist Orgs",0.846018408982431,0.127682784791793,-0.0480630977738711,2012-09-01
"3515","NEWS","Jordan","Terrorist Orgs",0.846018408982431,0.103497945926646,-0.0280950848612951,2012-09-01
"3516","NEWS","Kuwait","Terrorist Orgs",0.846018408982431,0.0849508007754328,-0.252035956502112,2012-09-01
"3517","NEWS","Lebanon","Terrorist Orgs",0.846018408982431,0.154621120608841,0.248861019182846,2012-09-01
"3518","NEWS","Libya","Terrorist Orgs",0.846018408982431,0.136428308086806,0.189123096824833,2012-09-01
"3519","NEWS","Saudi Arabia","Terrorist Orgs",0.846018408982431,0.106650526995449,0.105793615952933,2012-09-01
"3520","NEWS","Syria","Terrorist Orgs",0.846018408982431,0.0937342539890992,0.0913802474197462,2012-09-01
"3521","NEWS","Tunisia","Terrorist Orgs",0.846018408982431,0.183062337244171,-0.0812975518030831,2012-09-01
"3522","NEWS","UAE","Terrorist Orgs",0.846018408982431,0.150891842351013,-0.426559713474089,2012-09-01
"3523","NEWS","Yemen","Terrorist Orgs",0.846018408982431,0.333506519692123,0.776699761686059,2012-09-01
"3524","NEWS","Bahrain","Ethnic Groups",0.90140730175881,0.206098941824258,0.024721399248504,2012-09-01
"3525","NEWS","Egypt","Ethnic Groups",0.90140730175881,0.172286152463997,0.11592654344576,2012-09-01
"3526","NEWS","Iran","Ethnic Groups",0.90140730175881,0.201625035195228,0.695048786286164,2012-09-01
"3527","NEWS","Iraq","Ethnic Groups",0.90140730175881,0.11394218409381,-0.328099565887823,2012-09-01
"3528","NEWS","Jordan","Ethnic Groups",0.90140730175881,0.196031105274301,-0.293654909470198,2012-09-01
"3529","NEWS","Kuwait","Ethnic Groups",0.90140730175881,0.187572056859506,-0.370504522145956,2012-09-01
"3530","NEWS","Lebanon","Ethnic Groups",0.90140730175881,0.121664239182074,-0.030424859772238,2012-09-01
"3531","NEWS","Libya","Ethnic Groups",0.90140730175881,0.236894159793463,0.141177303535271,2012-09-01
"3532","NEWS","Saudi Arabia","Ethnic Groups",0.90140730175881,0.14710696950977,-0.205207340795907,2012-09-01
"3533","NEWS","Syria","Ethnic Groups",0.90140730175881,0.0987594721489198,-0.13689814761476,2012-09-01
"3534","NEWS","Tunisia","Ethnic Groups",0.90140730175881,0.150159262033778,-0.138415008115094,2012-09-01
"3535","NEWS","UAE","Ethnic Groups",0.90140730175881,0.231442193829756,-1.06870956348556,2012-09-01
"3536","NEWS","Yemen","Ethnic Groups",0.90140730175881,0.164832286520629,-0.0450848975783283,2012-09-01
"3537","NEWS","Bahrain","Violence",0.826427424917742,0.273730393983741,-0.303767360261195,2012-09-01
"3538","NEWS","Egypt","Violence",0.826427424917742,0.261888800958484,0.240697447781842,2012-09-01
"3539","NEWS","Iran","Violence",0.826427424917742,0.139322591418002,-0.562263194595422,2012-09-01
"3540","NEWS","Iraq","Violence",0.826427424917742,0.188936896894791,-0.27200797057761,2012-09-01
"3541","NEWS","Jordan","Violence",0.826427424917742,0.16118724166622,-0.0661541614062145,2012-09-01
"3542","NEWS","Kuwait","Violence",0.826427424917742,0.260728101806515,-0.419042028820023,2012-09-01
"3543","NEWS","Lebanon","Violence",0.826427424917742,0.176469191571396,0.207474453195341,2012-09-01
"3544","NEWS","Libya","Violence",0.826427424917742,0.192272141652261,0.569634280329162,2012-09-01
"3545","NEWS","Saudi Arabia","Violence",0.826427424917742,0.18728549142444,-0.295509777751467,2012-09-01
"3546","NEWS","Syria","Violence",0.826427424917742,0.26044805506324,0.0411593986021637,2012-09-01
"3547","NEWS","Tunisia","Violence",0.826427424917742,0.185201087972596,0.522883584594104,2012-09-01
"3548","NEWS","UAE","Violence",0.826427424917742,0.326667096716618,-1.39140175037164,2012-09-01
"3549","NEWS","Yemen","Violence",0.826427424917742,0.348956918446619,0.519221875387584,2012-09-01
"3550","NEWS","Bahrain","War",0.889936663276355,0.256535271116616,-0.455523259630036,2012-09-01
"3551","NEWS","Egypt","War",0.889936663276355,0.18762368566388,-0.460869338982276,2012-09-01
"3552","NEWS","Iran","War",0.889936663276355,0.110549454736144,0.148602535376596,2012-09-01
"3553","NEWS","Iraq","War",0.889936663276355,0.184502111667265,0.936126043237732,2012-09-01
"3554","NEWS","Jordan","War",0.889936663276355,0.214676344826307,-0.0784782012683348,2012-09-01
"3555","NEWS","Kuwait","War",0.889936663276355,0.235325681017322,-0.0987803719203192,2012-09-01
"3556","NEWS","Lebanon","War",0.889936663276355,0.178575751314164,0.164440351651055,2012-09-01
"3557","NEWS","Libya","War",0.889936663276355,0.182573825781993,-0.447729466799853,2012-09-01
"3558","NEWS","Saudi Arabia","War",0.889936663276355,0.0960702754211343,-0.311886881276024,2012-09-01
"3559","NEWS","Syria","War",0.889936663276355,0.184963868831528,0.379978046859279,2012-09-01
"3560","NEWS","Tunisia","War",0.889936663276355,0.242027463295903,-0.732464622227909,2012-09-01
"3561","NEWS","UAE","War",0.889936663276355,0.367171571947844,-0.986189394544105,2012-09-01
"3562","NEWS","Yemen","War",0.889936663276355,0.20948005529585,-0.523974092181014,2012-09-01
"3563","NEWS","Bahrain","Youth",0.797305588373518,0.246376831270823,0.112193216105426,2012-09-01
"3564","NEWS","Egypt","Youth",0.797305588373518,0.167622884866369,0.0686380945140856,2012-09-01
"3565","NEWS","Iran","Youth",0.797305588373518,0.167164550516067,-0.454838494440558,2012-09-01
"3566","NEWS","Iraq","Youth",0.797305588373518,0.127131984176333,-0.202116717457353,2012-09-01
"3567","NEWS","Jordan","Youth",0.797305588373518,0.165955313714809,0.258919931071068,2012-09-01
"3568","NEWS","Kuwait","Youth",0.797305588373518,0.372649258435599,0.115751570593106,2012-09-01
"3569","NEWS","Lebanon","Youth",0.797305588373518,0.191933008510688,0.0178019936661721,2012-09-01
"3570","NEWS","Libya","Youth",0.797305588373518,0.167520765988498,-0.39413731447498,2012-09-01
"3571","NEWS","Saudi Arabia","Youth",0.797305588373518,0.0648134746794357,0.0796833683171528,2012-09-01
"3572","NEWS","Syria","Youth",0.797305588373518,0.147730233146145,-0.146710759809789,2012-09-01
"3573","NEWS","Tunisia","Youth",0.797305588373518,0.298237950227645,0.584672927858875,2012-09-01
"3574","NEWS","UAE","Youth",0.797305588373518,0.318901382349908,0.530267822962439,2012-09-01
"3575","NEWS","Yemen","Youth",0.797305588373518,0.29686591847628,0.252945516468179,2012-09-01
"3576","TWITTER","Bahrain","Adaptation",0.677971094515901,0.231980495908362,-0.0286175882778611,2012-09-01
"3577","TWITTER","Egypt","Adaptation",0.677971094515901,0.174721721706177,0.0881041040336892,2012-09-01
"3578","TWITTER","Iran","Adaptation",0.677971094515901,0.23246680732204,-0.219299425547357,2012-09-01
"3579","TWITTER","Iraq","Adaptation",0.677971094515901,0.461994724529003,-1.1152701772916,2012-09-01
"3580","TWITTER","Jordan","Adaptation",0.677971094515901,0.458010406818884,-0.624047629368386,2012-09-01
"3581","TWITTER","Kuwait","Adaptation",0.677971094515901,0.351733362615002,-0.0627007422939207,2012-09-01
"3582","TWITTER","Lebanon","Adaptation",0.677971094515901,0.307561306778264,-0.226553873792086,2012-09-01
"3583","TWITTER","Libya","Adaptation",0.677971094515901,0.410269496558669,-0.18375854378911,2012-09-01
"3584","TWITTER","Saudi Arabia","Adaptation",0.677971094515901,0.306105604576174,0.0477819700223419,2012-09-01
"3585","TWITTER","Syria","Adaptation",0.677971094515901,0.273652128276261,0.0812445556507334,2012-09-01
"3586","TWITTER","Tunisia","Adaptation",0.677971094515901,0.406101688092629,0.0977713719098987,2012-09-01
"3587","TWITTER","UAE","Adaptation",0.677971094515901,0.334856820225174,0.372349363962202,2012-09-01
"3588","TWITTER","Yemen","Adaptation",0.677971094515901,0.302490916382083,0.235379738427294,2012-09-01
"3589","TWITTER","Bahrain","Nationalities",0.777065864097472,0.285633524496322,-0.405095312656463,2012-09-01
"3590","TWITTER","Egypt","Nationalities",0.777065864097472,0.152939964980026,-0.390748064932877,2012-09-01
"3591","TWITTER","Iran","Nationalities",0.777065864097472,0.208011545348896,0.14822264071598,2012-09-01
"3592","TWITTER","Iraq","Nationalities",0.777065864097472,0.21463108064738,0.312906080213075,2012-09-01
"3593","TWITTER","Jordan","Nationalities",0.777065864097472,0.44065161464847,1.04332966295466,2012-09-01
"3594","TWITTER","Kuwait","Nationalities",0.777065864097472,0.536260545881093,-1.01712941588753,2012-09-01
"3595","TWITTER","Lebanon","Nationalities",0.777065864097472,0.250387597161747,0.493679426399087,2012-09-01
"3596","TWITTER","Libya","Nationalities",0.777065864097472,0.205756965294962,-0.0368596936404079,2012-09-01
"3597","TWITTER","Saudi Arabia","Nationalities",0.777065864097472,0.455505336274426,-0.520661580538242,2012-09-01
"3598","TWITTER","Syria","Nationalities",0.777065864097472,0.14856558077272,0.269281163634702,2012-09-01
"3599","TWITTER","Tunisia","Nationalities",0.777065864097472,0.177903720454827,-0.247570692801784,2012-09-01
"3600","TWITTER","UAE","Nationalities",0.777065864097472,0.469989731190301,-0.872501428429646,2012-09-01
"3601","TWITTER","Yemen","Nationalities",0.777065864097472,0.264693214402619,-0.116370298346719,2012-09-01
"3602","TWITTER","Bahrain","Protest",0.774743511909049,0.528728569640281,0.0302471195260814,2012-09-01
"3603","TWITTER","Egypt","Protest",0.774743511909049,0.305586483760679,0.213079486539547,2012-09-01
"3604","TWITTER","Iran","Protest",0.774743511909049,0.567793174819537,-0.696644744949039,2012-09-01
"3605","TWITTER","Iraq","Protest",0.774743511909049,0.716864569437666,-1.92184020301737,2012-09-01
"3606","TWITTER","Jordan","Protest",0.774743511909049,0.525526281939172,-1.44320563431859,2012-09-01
"3607","TWITTER","Kuwait","Protest",0.774743511909049,0.854755056481273,-1.5034033036234,2012-09-01
"3608","TWITTER","Lebanon","Protest",0.774743511909049,0.624150639444514,-0.988887246378828,2012-09-01
"3609","TWITTER","Libya","Protest",0.774743511909049,0.583624870094538,0.396758412794469,2012-09-01
"3610","TWITTER","Saudi Arabia","Protest",0.774743511909049,1.06386542372651,-2.0662250235907,2012-09-01
"3611","TWITTER","Syria","Protest",0.774743511909049,0.339700397190145,-0.933364362770199,2012-09-01
"3612","TWITTER","Tunisia","Protest",0.774743511909049,0.503172532576915,0.471614545889368,2012-09-01
"3613","TWITTER","UAE","Protest",0.774743511909049,0.767951488153709,-2.62096531625732,2012-09-01
"3614","TWITTER","Yemen","Protest",0.774743511909049,0.436557355977007,1.09787522169225,2012-09-01
"3615","TWITTER","Bahrain","Stopwords 1",0.622398380902451,0.198287918136802,-0.0696286226595505,2012-09-01
"3616","TWITTER","Egypt","Stopwords 1",0.622398380902451,0.0889255514274965,-0.0258493913603806,2012-09-01
"3617","TWITTER","Iran","Stopwords 1",0.622398380902451,0.35744966927012,-0.922714800612264,2012-09-01
"3618","TWITTER","Iraq","Stopwords 1",0.622398380902451,0.297736739067233,-0.185134376190136,2012-09-01
"3619","TWITTER","Jordan","Stopwords 1",0.622398380902451,0.172480427468905,0.00229362923688875,2012-09-01
"3620","TWITTER","Kuwait","Stopwords 1",0.622398380902451,0.27417989513578,0.422696526076316,2012-09-01
"3621","TWITTER","Lebanon","Stopwords 1",0.622398380902451,0.25312533323399,-0.174434461123923,2012-09-01
"3622","TWITTER","Libya","Stopwords 1",0.622398380902451,0.146691409550473,-0.238622411378212,2012-09-01
"3623","TWITTER","Saudi Arabia","Stopwords 1",0.622398380902451,0.205060141464534,0.414927647897334,2012-09-01
"3624","TWITTER","Syria","Stopwords 1",0.622398380902451,0.112437566199472,0.185764591292777,2012-09-01
"3625","TWITTER","Tunisia","Stopwords 1",0.622398380902451,0.206085094557169,-0.0320996919531715,2012-09-01
"3626","TWITTER","UAE","Stopwords 1",0.622398380902451,0.258511715445041,0.610345060850528,2012-09-01
"3627","TWITTER","Yemen","Stopwords 1",0.622398380902451,0.230416272210922,-0.336389340982862,2012-09-01
"3628","TWITTER","Bahrain","Stopwords 2",0.550847452409325,0.15133278143735,0.0572636820148888,2012-09-01
"3629","TWITTER","Egypt","Stopwords 2",0.550847452409325,0.0878583060583587,-0.021081802744067,2012-09-01
"3630","TWITTER","Iran","Stopwords 2",0.550847452409325,0.179208382912522,-0.461404259593186,2012-09-01
"3631","TWITTER","Iraq","Stopwords 2",0.550847452409325,0.21995067484593,-0.172560789972295,2012-09-01
"3632","TWITTER","Jordan","Stopwords 2",0.550847452409325,0.284845893362728,-0.00402846626683071,2012-09-01
"3633","TWITTER","Kuwait","Stopwords 2",0.550847452409325,0.306080031519954,0.152557566478456,2012-09-01
"3634","TWITTER","Lebanon","Stopwords 2",0.550847452409325,0.243957786484528,0.0659585709092406,2012-09-01
"3635","TWITTER","Libya","Stopwords 2",0.550847452409325,0.127081096233282,-0.101477674505819,2012-09-01
"3636","TWITTER","Saudi Arabia","Stopwords 2",0.550847452409325,0.182731573828924,0.342002577815174,2012-09-01
"3637","TWITTER","Syria","Stopwords 2",0.550847452409325,0.0711599638809481,0.0876432534733506,2012-09-01
"3638","TWITTER","Tunisia","Stopwords 2",0.550847452409325,0.142146146330619,-0.127156203509567,2012-09-01
"3639","TWITTER","UAE","Stopwords 2",0.550847452409325,0.185489921497065,0.426596402866103,2012-09-01
"3640","TWITTER","Yemen","Stopwords 2",0.550847452409325,0.156535401092272,-0.198039389542651,2012-09-01
"3641","TWITTER","Bahrain","Stopwords 3",0.54057495033142,0.169735224649805,-0.0291095566481028,2012-09-01
"3642","TWITTER","Egypt","Stopwords 3",0.54057495033142,0.0844664360148508,-0.0550420585121034,2012-09-01
"3643","TWITTER","Iran","Stopwords 3",0.54057495033142,0.163313696280392,-0.309200073828843,2012-09-01
"3644","TWITTER","Iraq","Stopwords 3",0.54057495033142,0.197323509428893,-0.177155772133,2012-09-01
"3645","TWITTER","Jordan","Stopwords 3",0.54057495033142,0.294271377100137,-0.0301597408174708,2012-09-01
"3646","TWITTER","Kuwait","Stopwords 3",0.54057495033142,0.197515957891694,0.0439496830506988,2012-09-01
"3647","TWITTER","Lebanon","Stopwords 3",0.54057495033142,0.194143379052343,-0.214943455076555,2012-09-01
"3648","TWITTER","Libya","Stopwords 3",0.54057495033142,0.0880551407416108,-0.109666348710782,2012-09-01
"3649","TWITTER","Saudi Arabia","Stopwords 3",0.54057495033142,0.190407389475566,0.310188740132964,2012-09-01
"3650","TWITTER","Syria","Stopwords 3",0.54057495033142,0.0755656921714312,0.135035976237838,2012-09-01
"3651","TWITTER","Tunisia","Stopwords 3",0.54057495033142,0.127057406367808,-0.0647121955079994,2012-09-01
"3652","TWITTER","UAE","Stopwords 3",0.54057495033142,0.223128616194371,0.450459321037402,2012-09-01
"3653","TWITTER","Yemen","Stopwords 3",0.54057495033142,0.160085232652305,-0.239858431787063,2012-09-01
"3654","TWITTER","Bahrain","Terrorist Orgs",0.669515163467327,0.383965049511632,-0.482952866314663,2012-09-01
"3655","TWITTER","Egypt","Terrorist Orgs",0.669515163467327,0.209290829947192,-0.183638031953224,2012-09-01
"3656","TWITTER","Iran","Terrorist Orgs",0.669515163467327,0.356958314681026,0.271811026435469,2012-09-01
"3657","TWITTER","Iraq","Terrorist Orgs",0.669515163467327,0.328932861783345,-0.168648485450283,2012-09-01
"3658","TWITTER","Jordan","Terrorist Orgs",0.669515163467327,0.410617840497305,-1.09861793589919,2012-09-01
"3659","TWITTER","Kuwait","Terrorist Orgs",0.669515163467327,0.343249603340386,-0.662820152471684,2012-09-01
"3660","TWITTER","Lebanon","Terrorist Orgs",0.669515163467327,0.451389756234553,0.568378238233397,2012-09-01
"3661","TWITTER","Libya","Terrorist Orgs",0.669515163467327,0.278977532869443,0.412316924061736,2012-09-01
"3662","TWITTER","Saudi Arabia","Terrorist Orgs",0.669515163467327,0.238137091194388,-0.402656899638293,2012-09-01
"3663","TWITTER","Syria","Terrorist Orgs",0.669515163467327,0.265375389753579,-0.338654779916031,2012-09-01
"3664","TWITTER","Tunisia","Terrorist Orgs",0.669515163467327,0.32340346366844,-0.0919570960949911,2012-09-01
"3665","TWITTER","UAE","Terrorist Orgs",0.669515163467327,0.381758892202674,-0.779081694345702,2012-09-01
"3666","TWITTER","Yemen","Terrorist Orgs",0.669515163467327,0.392091171400538,0.257494980013055,2012-09-01
"3667","TWITTER","Bahrain","Ethnic Groups",0.77137069512228,0.267528077646283,0.579907323786092,2012-09-01
"3668","TWITTER","Egypt","Ethnic Groups",0.77137069512228,0.256321705775317,0.36830486038514,2012-09-01
"3669","TWITTER","Iran","Ethnic Groups",0.77137069512228,0.330874806647591,0.895712805819252,2012-09-01
"3670","TWITTER","Iraq","Ethnic Groups",0.77137069512228,0.323151686371499,0.374801084725228,2012-09-01
"3671","TWITTER","Jordan","Ethnic Groups",0.77137069512228,0.309870327988417,-0.424808997938288,2012-09-01
"3672","TWITTER","Kuwait","Ethnic Groups",0.77137069512228,0.422828246546682,0.61284116990313,2012-09-01
"3673","TWITTER","Lebanon","Ethnic Groups",0.77137069512228,0.303377741527687,-0.121202385153547,2012-09-01
"3674","TWITTER","Libya","Ethnic Groups",0.77137069512228,0.377335680284903,-0.0593348873994994,2012-09-01
"3675","TWITTER","Saudi Arabia","Ethnic Groups",0.77137069512228,0.344582903197558,-0.141699954054534,2012-09-01
"3676","TWITTER","Syria","Ethnic Groups",0.77137069512228,0.232567716225564,-0.578887199897804,2012-09-01
"3677","TWITTER","Tunisia","Ethnic Groups",0.77137069512228,0.356670596983648,0.307657605324193,2012-09-01
"3678","TWITTER","UAE","Ethnic Groups",0.77137069512228,0.424043536672175,-0.737708184526026,2012-09-01
"3679","TWITTER","Yemen","Ethnic Groups",0.77137069512228,0.395244573750919,-0.406033346986074,2012-09-01
"3680","TWITTER","Bahrain","Violence",0.834076537475413,0.794179875377083,-1.40697268607933,2012-09-01
"3681","TWITTER","Egypt","Violence",0.834076537475413,0.53935533541,-0.0674786914525427,2012-09-01
"3682","TWITTER","Iran","Violence",0.834076537475413,0.728080929878447,-1.15142828848194,2012-09-01
"3683","TWITTER","Iraq","Violence",0.834076537475413,0.491243397036792,0.439536857300023,2012-09-01
"3684","TWITTER","Jordan","Violence",0.834076537475413,0.800016755812181,-1.40187239830742,2012-09-01
"3685","TWITTER","Kuwait","Violence",0.834076537475413,0.621150810456284,-2.84471288474452,2012-09-01
"3686","TWITTER","Lebanon","Violence",0.834076537475413,0.85127820597477,-1.20725891284966,2012-09-01
"3687","TWITTER","Libya","Violence",0.834076537475413,0.560184635099637,0.428579214425632,2012-09-01
"3688","TWITTER","Saudi Arabia","Violence",0.834076537475413,0.882416758509804,-1.77503853871862,2012-09-01
"3689","TWITTER","Syria","Violence",0.834076537475413,0.356416236762677,-0.161589933728674,2012-09-01
"3690","TWITTER","Tunisia","Violence",0.834076537475413,0.701111474367255,0.0450321938087466,2012-09-01
"3691","TWITTER","UAE","Violence",0.834076537475413,0.698072198225845,-2.73771374773215,2012-09-01
"3692","TWITTER","Yemen","Violence",0.834076537475413,0.46134877122628,0.190582845911731,2012-09-01
"3693","TWITTER","Bahrain","War",0.923111060078709,0.330961168816954,-1.37509695009291,2012-09-01
"3694","TWITTER","Egypt","War",0.923111060078709,0.505706008085288,-0.969513966860084,2012-09-01
"3695","TWITTER","Iran","War",0.923111060078709,0.260662836364566,0.735258648545895,2012-09-01
"3696","TWITTER","Iraq","War",0.923111060078709,0.342545313364117,1.03672886784731,2012-09-01
"3697","TWITTER","Jordan","War",0.923111060078709,0.728054918337123,-0.686492291850058,2012-09-01
"3698","TWITTER","Kuwait","War",0.923111060078709,0.45515744007804,-1.7754802923432,2012-09-01
"3699","TWITTER","Lebanon","War",0.923111060078709,0.508071681547527,-0.208877628079875,2012-09-01
"3700","TWITTER","Libya","War",0.923111060078709,0.374138147986445,-0.382143007049554,2012-09-01
"3701","TWITTER","Saudi Arabia","War",0.923111060078709,0.292097401210284,-0.921164217991479,2012-09-01
"3702","TWITTER","Syria","War",0.923111060078709,0.341597035371948,0.659754634447512,2012-09-01
"3703","TWITTER","Tunisia","War",0.923111060078709,0.493950237344564,-2.16348044428389,2012-09-01
"3704","TWITTER","UAE","War",0.923111060078709,0.197448469129604,-1.4332004759765,2012-09-01
"3705","TWITTER","Yemen","War",0.923111060078709,0.266572853989184,-0.280460746137252,2012-09-01
"3706","TWITTER","Bahrain","Youth",0.821677907705788,0.738855670206722,-0.0200459499037155,2012-09-01
"3707","TWITTER","Egypt","Youth",0.821677907705788,0.283081834875619,-0.0952545339887698,2012-09-01
"3708","TWITTER","Iran","Youth",0.821677907705788,0.568716151005003,-1.36606993083062,2012-09-01
"3709","TWITTER","Iraq","Youth",0.821677907705788,0.468631484704329,-1.38726105837679,2012-09-01
"3710","TWITTER","Jordan","Youth",0.821677907705788,0.513149839630298,-0.215278152523518,2012-09-01
"3711","TWITTER","Kuwait","Youth",0.821677907705788,0.207733397483494,-0.656811156457486,2012-09-01
"3712","TWITTER","Lebanon","Youth",0.821677907705788,0.241672785596743,-0.500476231925456,2012-09-01
"3713","TWITTER","Libya","Youth",0.821677907705788,0.354096282432282,0.0985039505086294,2012-09-01
"3714","TWITTER","Saudi Arabia","Youth",0.821677907705788,0.787071854607362,-0.743711738154372,2012-09-01
"3715","TWITTER","Syria","Youth",0.821677907705788,0.341228643941163,0.070026328359692,2012-09-01
"3716","TWITTER","Tunisia","Youth",0.821677907705788,0.723597816650451,-0.0928615945711189,2012-09-01
"3717","TWITTER","UAE","Youth",0.821677907705788,0.156823410715171,-0.393207563457646,2012-09-01
"3718","TWITTER","Yemen","Youth",0.821677907705788,0.485889499800646,0.794741280370639,2012-09-01
"3719","NEWS","Bahrain","Adaptation",0.819221653610447,0.148119690699245,0.0594398420607333,2012-10-01
"3720","NEWS","Egypt","Adaptation",0.819221653610447,0.099210241600816,0.129053440798574,2012-10-01
"3721","NEWS","Iran","Adaptation",0.819221653610447,0.120883790956405,-0.124827795656483,2012-10-01
"3722","NEWS","Iraq","Adaptation",0.819221653610447,0.0632919318424318,0.0518245429141429,2012-10-01
"3723","NEWS","Jordan","Adaptation",0.819221653610447,0.0548420144335052,0.0161265778051425,2012-10-01
"3724","NEWS","Kuwait","Adaptation",0.819221653610447,0.191406878227871,0.447534421058942,2012-10-01
"3725","NEWS","Lebanon","Adaptation",0.819221653610447,0.135695064042088,-0.525876671190695,2012-10-01
"3726","NEWS","Libya","Adaptation",0.819221653610447,0.194526149587888,0.0952243784489918,2012-10-01
"3727","NEWS","Saudi Arabia","Adaptation",0.819221653610447,0.126525114671996,0.0501317172389259,2012-10-01
"3728","NEWS","Syria","Adaptation",0.819221653610447,0.143787430467581,-0.208480393422743,2012-10-01
"3729","NEWS","Tunisia","Adaptation",0.819221653610447,0.185116936638063,0.498987943104091,2012-10-01
"3730","NEWS","UAE","Adaptation",0.819221653610447,0.168715114535695,0.510818517291594,2012-10-01
"3731","NEWS","Yemen","Adaptation",0.819221653610447,0.162012268610259,-0.368265853442098,2012-10-01
"3732","NEWS","Bahrain","Nationalities",0.92975535757983,0.397580829410111,-0.885659136044704,2012-10-01
"3733","NEWS","Egypt","Nationalities",0.92975535757983,0.126045758143113,-0.202238839112458,2012-10-01
